WATERSHED_ID,Date,Precipitation,Evapotranspiration,Water_Balance_delta_S
NWB_00002,01.02.2005,"6,10","1,90","4,20"
NWB_00002,01.03.2005,"21,10","14,30","6,80"
NWB_00002,01.04.2005,"20,20","42,70","-22,50"
NWB_00002,01.05.2005,"31,40","72,20","-40,80"
NWB_00002,01.06.2005,"55,30","64,50","-9,20"
NWB_00002,01.07.2005,"49,70","55,20","-5,50"
NWB_00002,01.08.2005,"51,60","41,70","9,90"
NWB_00002,01.09.2005,"16,50","36,10","-19,60"
NWB_00002,01.10.2005,"14,20","14,60","-0,40"
NWB_00002,01.11.2005,"14,00","8,40","5,60"
NWB_00002,01.12.2005,"10,20","2,20","8,00"
NWB_00002,01.01.2006,"17,20","1,40","15,80"
NWB_00002,01.02.2006,"15,10","2,40","12,70"
NWB_00002,01.03.2006,"11,10","15,80","-4,70"
NWB_00002,01.04.2006,"41,80","36,80","5,00"
NWB_00002,01.05.2006,"21,30","65,20","-43,90"
NWB_00002,01.06.2006,"58,10","65,10","-7,00"
NWB_00002,01.07.2006,"35,60","51,10","-15,50"
NWB_00002,01.08.2006,"30,90","34,70","-3,80"
NWB_00002,01.09.2006,"18,50","25,30","-6,80"
NWB_00002,01.10.2006,"39,40","16,70","22,70"
NWB_00002,01.11.2006,"38,30","7,40","30,90"
NWB_00002,01.12.2006,"19,80","4,30","15,50"
NWB_00002,01.01.2007,"15,10","3,80","11,30"
NWB_00002,01.02.2007,"26,40","3,60","22,80"
NWB_00002,01.03.2007,"10,50","11,00","-0,50"
NWB_00002,01.04.2007,"22,60","45,50","-22,90"
NWB_00002,01.05.2007,"45,70","80,20","-34,50"
NWB_00002,01.06.2007,"46,30","68,50","-22,20"
NWB_00002,01.07.2007,"72,00","67,50","4,50"
NWB_00002,01.08.2007,"20,70","40,70","-20,00"
NWB_00002,01.09.2007,"18,90","23,00","-4,10"
NWB_00002,01.10.2007,"28,10","16,10","12,00"
NWB_00002,01.11.2007,"17,60","7,80","9,80"
NWB_00002,01.12.2007,"14,30","2,60","11,70"
NWB_00002,01.01.2008,"6,50","0,90","5,60"
NWB_00002,01.02.2008,"12,00","3,80","8,20"
NWB_00002,01.03.2008,"31,60","19,30","12,30"
NWB_00002,01.04.2008,"14,80","46,50","-31,70"
NWB_00002,01.05.2008,"25,90","66,30","-40,40"
NWB_00002,01.06.2008,"20,70","42,80","-22,10"
NWB_00002,01.07.2008,"44,10","49,20","-5,10"
NWB_00002,01.08.2008,"35,60","38,50","-2,90"
NWB_00002,01.09.2008,"43,90","30,10","13,80"
NWB_00002,01.10.2008,"14,70","15,70","-1,00"
NWB_00002,01.11.2008,"19,20","10,90","8,30"
NWB_00002,01.12.2008,"13,90","4,20","9,70"
NWB_00002,01.01.2009,"20,00","2,40","17,60"
NWB_00002,01.02.2009,"35,80","2,10","33,70"
NWB_00002,01.03.2009,"14,90","10,30","4,60"
NWB_00002,01.04.2009,"26,70","45,30","-18,60"
NWB_00002,01.05.2009,"44,40","74,80","-30,40"
NWB_00002,01.06.2009,"25,20","54,20","-29,00"
NWB_00002,01.07.2009,"75,30","53,00","22,30"
NWB_00002,01.08.2009,"39,50","44,20","-4,70"
NWB_00002,01.09.2009,"26,50","31,20","-4,70"
NWB_00002,01.10.2009,"17,80","14,20","3,60"
NWB_00002,01.11.2009,"23,60","6,70","16,90"
NWB_00002,01.12.2009,"17,70","3,30","14,40"
NWB_00002,01.01.2010,"19,90","1,60","18,30"
NWB_00002,01.02.2010,"9,90","2,50","7,40"
NWB_00002,01.03.2010,"29,60","7,60","22,00"
NWB_00002,01.04.2010,"12,60","45,60","-33,00"
NWB_00002,01.05.2010,"21,70","68,20","-46,50"
NWB_00002,01.06.2010,"23,60","59,30","-35,70"
NWB_00002,01.07.2010,"32,20","37,90","-5,70"
NWB_00002,01.08.2010,"19,70","30,00","-10,30"
NWB_00002,01.09.2010,"10,00","14,90","-4,90"
NWB_00002,01.10.2010,"13,50","13,30","0,20"
NWB_00002,01.11.2010,"28,00","15,50","12,50"
NWB_00002,01.12.2010,"23,20","6,40","16,80"
NWB_00002,01.01.2011,"4,80","1,60","3,20"
NWB_00002,01.02.2011,"14,20","2,10","12,10"
NWB_00002,01.03.2011,"13,90","10,70","3,20"
NWB_00002,01.04.2011,"24,10","49,60","-25,50"
NWB_00002,01.05.2011,"36,00","65,40","-29,40"
NWB_00002,01.06.2011,"52,70","60,00","-7,30"
NWB_00002,01.07.2011,"52,00","50,80","1,20"
NWB_00002,01.08.2011,"34,20","38,90","-4,70"
NWB_00002,01.09.2011,"14,70","21,80","-7,10"
NWB_00002,01.10.2011,"29,00","15,70","13,30"
NWB_00002,01.11.2011,"13,70","10,40","3,30"
NWB_00002,01.12.2011,"11,40","2,00","9,40"
NWB_00002,01.01.2012,"5,50","0,90","4,60"
NWB_00002,01.02.2012,"7,30","1,50","5,80"
NWB_00002,01.03.2012,"17,60","12,20","5,40"
NWB_00002,01.04.2012,"13,40","52,50","-39,10"
NWB_00002,01.05.2012,"25,80","60,20","-34,40"
NWB_00002,01.06.2012,"49,10","53,00","-3,90"
NWB_00002,01.07.2012,"37,50","43,30","-5,80"
NWB_00002,01.08.2012,"27,30","37,10","-9,80"
NWB_00002,01.09.2012,"21,90","26,10","-4,20"
NWB_00002,01.10.2012,"22,40","17,30","5,10"
NWB_00002,01.11.2012,"43,90","5,80","38,10"
NWB_00002,01.12.2012,"18,70","1,70","17,00"
NWB_00002,01.01.2013,"20,40","2,70","17,70"
NWB_00002,01.02.2013,"13,40","2,80","10,60"
NWB_00002,01.03.2013,"28,10","11,70","16,40"
NWB_00002,01.04.2013,"27,40","46,40","-19,00"
NWB_00002,01.05.2013,"33,70","76,20","-42,50"
NWB_00002,01.06.2013,"18,10","69,40","-51,30"
NWB_00002,01.07.2013,"84,80","68,90","15,90"
NWB_00002,01.08.2013,"75,80","56,80","19,00"
NWB_00002,01.09.2013,"24,80","37,90","-13,10"
NWB_00002,01.10.2013,"23,00","21,70","1,30"
NWB_00002,01.11.2013,"13,00","14,80","-1,80"
NWB_00002,01.12.2013,"27,90","6,50","21,40"
NWB_00002,01.01.2014,"19,40","3,20","16,20"
NWB_00002,01.02.2014,"18,30","2,30","16,00"
NWB_00002,01.03.2014,"13,00","17,50","-4,50"
NWB_00002,01.04.2014,"21,10","46,70","-25,60"
NWB_00002,01.05.2014,"23,30","67,30","-44,00"
NWB_00002,01.06.2014,"30,50","52,80","-22,30"
NWB_00002,01.07.2014,"64,70","51,20","13,50"
NWB_00002,01.08.2014,"38,10","44,80","-6,70"
NWB_00002,01.09.2014,"25,00","26,90","-1,90"
NWB_00002,01.10.2014,"47,00","19,80","27,20"
NWB_00002,01.11.2014,"24,00","5,20","18,80"
NWB_00002,01.12.2014,"19,70","2,70","17,00"
NWB_00002,01.01.2015,"17,90","2,90","15,00"
NWB_00002,01.02.2015,"10,20","3,00","7,20"
NWB_00002,01.03.2015,"21,80","8,60","13,20"
NWB_00002,01.04.2015,"30,00","45,40","-15,40"
NWB_00002,01.05.2015,"48,90","73,50","-24,60"
NWB_00002,01.06.2015,"49,40","76,50","-27,10"
NWB_00002,01.07.2015,"67,00","64,20","2,80"
NWB_00002,01.08.2015,"34,50","61,00","-26,50"
NWB_00002,01.09.2015,"31,70","38,30","-6,60"
NWB_00002,01.10.2015,"41,70","24,30","17,40"
NWB_00002,01.11.2015,"29,00","6,80","22,20"
NWB_00002,01.12.2015,"26,90","3,00","23,90"
NWB_00002,01.01.2016,"14,80","1,80","13,00"
NWB_00002,01.02.2016,"12,20","3,70","8,50"
NWB_00002,01.03.2016,"17,60","18,50","-0,90"
NWB_00002,01.04.2016,"24,80","49,50","-24,70"
NWB_00002,01.05.2016,"24,40","76,80","-52,40"
NWB_00002,01.06.2016,"70,10","72,70","-2,60"
NWB_00002,01.07.2016,"109,50","64,60","44,90"
NWB_00002,01.08.2016,"16,80","52,70","-35,90"
NWB_00002,01.09.2016,"25,10","32,70","-7,60"
NWB_00002,01.10.2016,"41,20","11,60","29,60"
NWB_00002,01.11.2016,"32,70","5,10","27,60"
NWB_00002,01.12.2016,"33,60","2,80","30,80"
NWB_00002,01.01.2017,"15,40","2,90","12,50"
NWB_00002,01.02.2017,"13,10","3,00","10,10"
NWB_00002,01.03.2017,"14,70","8,90","5,80"
NWB_00002,01.04.2017,"22,60","51,50","-28,90"
NWB_00002,01.05.2017,"37,20","85,20","-48,00"
NWB_00002,01.06.2017,"42,10","75,30","-33,20"
NWB_00002,01.07.2017,"59,00","68,80","-9,80"
NWB_00002,01.08.2017,"19,00","40,50","-21,50"
NWB_00002,01.09.2017,"25,40","32,70","-7,30"
NWB_00002,01.10.2017,"30,30","17,60","12,70"
NWB_00002,01.11.2017,"21,50","7,40","14,10"
NWB_00002,01.12.2017,"18,90","2,70","16,20"
NWB_00002,01.01.2018,"8,50","1,80","6,70"
NWB_00002,01.02.2018,"9,50","2,50","7,00"
NWB_00002,01.03.2018,"28,70","11,40","17,30"
NWB_00002,01.04.2018,"35,30","41,20","-5,90"
NWB_00002,01.05.2018,"51,40","68,30","-16,90"
NWB_00002,01.06.2018,"59,40","77,80","-18,40"
NWB_00002,01.07.2018,"49,10","59,50","-10,40"
NWB_00002,01.08.2018,"76,00","44,80","31,20"
NWB_00002,01.09.2018,"27,80","39,80","-12,00"
NWB_00002,01.10.2018,"40,70","22,80","17,90"
NWB_00002,01.11.2018,"27,40","8,30","19,10"
NWB_00002,01.12.2018,"11,60","1,50","10,10"
NWB_00002,01.01.2019,"7,40","1,90","5,50"
NWB_00002,01.02.2019,"19,60","2,40","17,20"
NWB_00002,01.03.2019,"12,60","13,10","-0,50"
NWB_00002,01.04.2019,"29,80","41,50","-11,70"
NWB_00002,01.05.2019,"21,60","71,80","-50,20"
NWB_00002,01.06.2019,"56,70","61,90","-5,20"
NWB_00002,01.07.2019,"35,00","46,90","-11,90"
NWB_00002,01.08.2019,"22,60","31,30","-8,70"
NWB_00002,01.09.2019,"41,90","33,70","8,20"
NWB_00002,01.10.2019,"27,70","20,70","7,00"
NWB_00002,01.11.2019,"20,40","8,00","12,40"
NWB_00002,01.12.2019,"26,20","2,30","23,90"
NWB_00002,01.01.2020,"24,90","3,00","21,90"
NWB_00002,01.02.2020,"29,80","3,90","25,90"
NWB_00002,01.03.2020,"8,50","17,10","-8,60"
NWB_00002,01.04.2020,"28,30","51,50","-23,20"
NWB_00002,01.05.2020,"14,40","73,50","-59,10"
NWB_00002,01.06.2020,"37,80","42,80","-5,00"
NWB_00002,01.07.2020,"50,00","53,70","-3,70"
NWB_00002,01.08.2020,"24,80","39,80","-15,00"
NWB_00002,01.09.2020,"30,00","29,10","0,90"
NWB_00002,01.10.2020,"22,10","21,20","0,90"
NWB_00002,01.11.2020,"21,10","10,40","10,70"
NWB_00002,01.12.2020,"14,10","2,60","11,50"
NWB_00002,01.01.2021,"16,00","2,40","13,60"
NWB_00002,01.02.2021,"27,30","2,80","24,50"
NWB_00002,01.03.2021,"26,10","8,80","17,30"
NWB_00002,01.04.2021,"14,20","40,20","-26,00"
NWB_00002,01.05.2021,"27,30","78,60","-51,30"
NWB_00002,01.06.2021,"32,00","43,60","-11,60"
NWB_00002,01.07.2021,"36,00","38,60","-2,60"
NWB_00002,01.08.2021,"27,00","28,60","-1,60"
NWB_00002,01.09.2021,"31,10","27,00","4,10"
NWB_00002,01.10.2021,"25,70","19,00","6,70"
NWB_00002,01.11.2021,"26,10","11,90","14,20"
NWB_00002,01.12.2021,"14,30","2,70","11,60"
NWB_00002,01.01.2022,"12,60","2,30","10,30"
NWB_00002,01.02.2022,"11,80","3,10","8,70"
NWB_00002,01.03.2022,"22,80","10,70","12,10"
NWB_00002,01.04.2022,"14,30","47,60","-33,30"
NWB_00002,01.05.2022,"18,40","64,20","-45,80"
NWB_00002,01.06.2022,"36,30","45,70","-9,40"
NWB_00002,01.07.2022,"44,90","40,10","4,80"
NWB_00002,01.08.2022,"26,40","38,90","-12,50"
NWB_00002,01.09.2022,"19,00","17,60","1,40"
NWB_00002,01.10.2022,"23,60","15,10","8,50"
NWB_00002,01.11.2022,"29,20","8,20","21,00"
NWB_00002,01.12.2022,"14,80","2,10","12,70"
NWB_00002,01.01.2023,"15,70","4,20","11,50"
NWB_00002,01.02.2023,"13,10","3,40","9,70"
NWB_00002,01.03.2023,"23,60","14,90","8,70"
NWB_00002,01.04.2023,"23,30","42,90","-19,60"
NWB_00002,01.05.2023,"10,50","67,50","-57,00"
NWB_00002,01.06.2023,"30,50","42,10","-11,60"
NWB_00002,01.07.2023,"24,50","38,20","-13,70"
NWB_00002,01.08.2023,"41,60","41,90","-0,30"
NWB_00002,01.09.2023,"45,70","35,20","10,50"
NWB_00002,01.10.2023,"38,20","20,30","17,90"
NWB_00002,01.11.2023,"25,30","8,90","16,40"
NWB_00002,01.12.2023,"30,90","2,90","28,00"
NWB_00010,01.01.2000,"17,00","4,70","12,30"
NWB_00010,01.02.2000,"16,50","8,40","8,10"
NWB_00010,01.03.2000,"17,30","21,30","-4,00"
NWB_00010,01.04.2000,"24,90","43,30","-18,40"
NWB_00010,01.05.2000,"42,00","52,60","-10,60"
NWB_00010,01.06.2000,"49,40","53,30","-3,90"
NWB_00010,01.07.2000,"35,90","50,20","-14,30"
NWB_00010,01.08.2000,"16,10","37,40","-21,30"
NWB_00010,01.09.2000,"28,00","29,50","-1,50"
NWB_00010,01.10.2000,"16,60","16,00","0,60"
NWB_00010,01.11.2000,"14,60","10,20","4,40"
NWB_00010,01.12.2000,"32,90","5,20","27,70"
NWB_00010,01.01.2001,"16,30","5,00","11,30"
NWB_00010,01.02.2001,"17,30","7,30","10,00"
NWB_00010,01.03.2001,"21,70","21,80","-0,10"
NWB_00010,01.04.2001,"14,20","41,80","-27,60"
NWB_00010,01.05.2001,"25,90","47,10","-21,20"
NWB_00010,01.06.2001,"31,90","45,10","-13,20"
NWB_00010,01.07.2001,"10,70","37,00","-26,30"
NWB_00010,01.08.2001,"14,70","25,10","-10,40"
NWB_00010,01.09.2001,"23,00","24,80","-1,80"
NWB_00010,01.10.2001,"40,50","18,80","21,70"
NWB_00010,01.11.2001,"28,50","10,80","17,70"
NWB_00010,01.12.2001,"20,40","7,60","12,80"
NWB_00010,01.01.2002,"27,40","4,10","23,30"
NWB_00010,01.02.2002,"23,70","7,60","16,10"
NWB_00010,01.03.2002,"28,30","26,00","2,30"
NWB_00010,01.04.2002,"36,60","41,00","-4,40"
NWB_00010,01.05.2002,"25,90","56,50","-30,60"
NWB_00010,01.06.2002,"30,10","51,20","-21,10"
NWB_00010,01.07.2002,"7,50","35,80","-28,30"
NWB_00010,01.08.2002,"10,60","23,90","-13,30"
NWB_00010,01.09.2002,"10,60","21,80","-11,20"
NWB_00010,01.10.2002,"26,30","19,80","6,50"
NWB_00010,01.11.2002,"18,90","10,20","8,70"
NWB_00010,01.12.2002,"17,10","4,40","12,70"
NWB_00010,01.01.2003,"17,10","3,50","13,60"
NWB_00010,01.02.2003,"10,30","5,80","4,50"
NWB_00010,01.03.2003,"22,20","14,30","7,90"
NWB_00010,01.04.2003,"23,10","43,60","-20,50"
NWB_00010,01.05.2003,"34,60","57,60","-23,00"
NWB_00010,01.06.2003,"49,40","54,80","-5,40"
NWB_00010,01.07.2003,"40,30","53,60","-13,30"
NWB_00010,01.08.2003,"9,40","31,40","-22,00"
NWB_00010,01.09.2003,"10,70","20,00","-9,30"
NWB_00010,01.10.2003,"42,50","16,80","25,70"
NWB_00010,01.11.2003,"24,40","9,30","15,10"
NWB_00010,01.12.2003,"9,00","7,10","1,90"
NWB_00010,01.01.2004,"12,70","6,20","6,50"
NWB_00010,01.02.2004,"25,40","9,80","15,60"
NWB_00010,01.03.2004,"24,30","21,30","3,00"
NWB_00010,01.04.2004,"23,60","41,20","-17,60"
NWB_00010,01.05.2004,"16,30","53,80","-37,50"
NWB_00010,01.06.2004,"21,00","40,70","-19,70"
NWB_00010,01.07.2004,"38,30","46,50","-8,20"
NWB_00010,01.08.2004,"11,10","29,30","-18,20"
NWB_00010,01.09.2004,"11,50","18,90","-7,40"
NWB_00010,01.10.2004,"36,50","16,80","19,70"
NWB_00010,01.11.2004,"32,40","10,20","22,20"
NWB_00010,01.12.2004,"33,10","4,20","28,90"
NWB_00010,01.01.2005,"15,70","5,90","9,80"
NWB_00010,01.02.2005,"5,50","7,60","-2,10"
NWB_00010,01.03.2005,"34,60","18,70","15,90"
NWB_00010,01.04.2005,"18,70","41,50","-22,80"
NWB_00010,01.05.2005,"11,10","47,40","-36,30"
NWB_00010,01.06.2005,"26,60","47,20","-20,60"
NWB_00010,01.07.2005,"18,50","38,40","-19,90"
NWB_00010,01.08.2005,"11,50","26,80","-15,30"
NWB_00010,01.09.2005,"6,70","17,70","-11,00"
NWB_00010,01.10.2005,"28,00","15,00","13,00"
NWB_00010,01.11.2005,"6,80","9,00","-2,20"
NWB_00010,01.12.2005,"17,20","7,30","9,90"
NWB_00010,01.01.2006,"18,20","4,20","14,00"
NWB_00010,01.02.2006,"26,70","5,00","21,70"
NWB_00010,01.03.2006,"16,10","24,90","-8,80"
NWB_00010,01.04.2006,"30,00","46,60","-16,60"
NWB_00010,01.05.2006,"25,50","59,20","-33,70"
NWB_00010,01.06.2006,"11,10","34,00","-22,90"
NWB_00010,01.07.2006,"15,60","25,60","-10,00"
NWB_00010,01.08.2006,"7,50","18,30","-10,80"
NWB_00010,01.09.2006,"13,80","20,00","-6,20"
NWB_00010,01.10.2006,"32,20","15,60","16,60"
NWB_00010,01.11.2006,"29,90","10,50","19,40"
NWB_00010,01.12.2006,"28,00","5,00","23,00"
NWB_00010,01.01.2007,"27,70","7,20","20,50"
NWB_00010,01.02.2007,"22,20","7,60","14,60"
NWB_00010,01.03.2007,"11,20","20,40","-9,20"
NWB_00010,01.04.2007,"47,30","42,40","4,90"
NWB_00010,01.05.2007,"28,60","58,00","-29,40"
NWB_00010,01.06.2007,"16,90","45,10","-28,20"
NWB_00010,01.07.2007,"22,40","41,70","-19,30"
NWB_00010,01.08.2007,"2,90","24,20","-21,30"
NWB_00010,01.09.2007,"15,30","22,20","-6,90"
NWB_00010,01.10.2007,"4,40","10,10","-5,70"
NWB_00010,01.11.2007,"26,00","9,60","16,40"
NWB_00010,01.12.2007,"15,80","5,70","10,10"
NWB_00010,01.01.2008,"12,80","3,30","9,50"
NWB_00010,01.02.2008,"19,80","6,30","13,50"
NWB_00010,01.03.2008,"26,60","28,90","-2,30"
NWB_00010,01.04.2008,"11,90","42,40","-30,50"
NWB_00010,01.05.2008,"37,60","49,40","-11,80"
NWB_00010,01.06.2008,"27,20","45,90","-18,70"
NWB_00010,01.07.2008,"22,40","41,00","-18,60"
NWB_00010,01.08.2008,"9,30","20,70","-11,40"
NWB_00010,01.09.2008,"19,60","20,10","-0,50"
NWB_00010,01.10.2008,"16,60","15,20","1,40"
NWB_00010,01.11.2008,"11,20","9,30","1,90"
NWB_00010,01.12.2008,"13,20","8,70","4,50"
NWB_00010,01.01.2009,"17,80","3,20","14,60"
NWB_00010,01.02.2009,"25,60","8,80","16,80"
NWB_00010,01.03.2009,"25,40","23,20","2,20"
NWB_00010,01.04.2009,"25,40","42,40","-17,00"
NWB_00010,01.05.2009,"39,40","56,80","-17,40"
NWB_00010,01.06.2009,"6,20","37,70","-31,50"
NWB_00010,01.07.2009,"9,30","18,50","-9,20"
NWB_00010,01.08.2009,"31,00","31,30","-0,30"
NWB_00010,01.09.2009,"16,90","21,20","-4,30"
NWB_00010,01.10.2009,"19,60","15,80","3,80"
NWB_00010,01.11.2009,"15,20","12,90","2,30"
NWB_00010,01.12.2009,"20,90","7,00","13,90"
NWB_00010,01.01.2010,"19,30","5,80","13,50"
NWB_00010,01.02.2010,"15,80","7,70","8,10"
NWB_00010,01.03.2010,"22,00","20,30","1,70"
NWB_00010,01.04.2010,"31,30","45,40","-14,10"
NWB_00010,01.05.2010,"20,70","59,60","-38,90"
NWB_00010,01.06.2010,"3,10","28,30","-25,20"
NWB_00010,01.07.2010,"9,00","19,80","-10,80"
NWB_00010,01.08.2010,"8,10","18,00","-9,90"
NWB_00010,01.09.2010,"7,00","12,50","-5,50"
NWB_00010,01.10.2010,"26,00","17,30","8,70"
NWB_00010,01.11.2010,"24,30","11,10","13,20"
NWB_00010,01.12.2010,"14,00","11,50","2,50"
NWB_00010,01.01.2011,"10,80","6,90","3,90"
NWB_00010,01.02.2011,"21,60","5,00","16,60"
NWB_00010,01.03.2011,"21,40","17,30","4,10"
NWB_00010,01.04.2011,"24,70","38,00","-13,30"
NWB_00010,01.05.2011,"24,40","55,00","-30,60"
NWB_00010,01.06.2011,"20,80","41,00","-20,20"
NWB_00010,01.07.2011,"7,50","28,20","-20,70"
NWB_00010,01.08.2011,"15,30","23,70","-8,40"
NWB_00010,01.09.2011,"31,00","23,20","7,80"
NWB_00010,01.10.2011,"24,60","20,00","4,60"
NWB_00010,01.11.2011,"29,40","8,20","21,20"
NWB_00010,01.12.2011,"14,30","7,30","7,00"
NWB_00010,01.01.2012,"13,10","5,70","7,40"
NWB_00010,01.02.2012,"9,40","5,00","4,40"
NWB_00010,01.03.2012,"34,10","15,40","18,70"
NWB_00010,01.04.2012,"8,90","46,10","-37,20"
NWB_00010,01.05.2012,"11,00","41,30","-30,30"
NWB_00010,01.06.2012,"20,30","37,10","-16,80"
NWB_00010,01.07.2012,"16,60","32,90","-16,30"
NWB_00010,01.08.2012,"10,20","21,40","-11,20"
NWB_00010,01.09.2012,"10,00","15,80","-5,80"
NWB_00010,01.10.2012,"14,90","13,50","1,40"
NWB_00010,01.11.2012,"19,30","9,10","10,20"
NWB_00010,01.12.2012,"21,00","8,50","12,50"
NWB_00010,01.01.2013,"30,50","5,50","25,00"
NWB_00010,01.02.2013,"10,90","8,70","2,20"
NWB_00010,01.03.2013,"22,20","21,70","0,50"
NWB_00010,01.04.2013,"17,00","41,00","-24,00"
NWB_00010,01.05.2013,"11,70","41,50","-29,80"
NWB_00010,01.06.2013,"20,20","40,20","-20,00"
NWB_00010,01.07.2013,"28,30","32,10","-3,80"
NWB_00010,01.08.2013,"31,00","39,90","-8,90"
NWB_00010,01.09.2013,"37,30","29,40","7,90"
NWB_00010,01.10.2013,"27,00","17,80","9,20"
NWB_00010,01.11.2013,"13,60","12,40","1,20"
NWB_00010,01.12.2013,"27,30","6,90","20,40"
NWB_00010,01.01.2014,"24,20","4,20","20,00"
NWB_00010,01.02.2014,"14,10","6,70","7,40"
NWB_00010,01.03.2014,"18,90","20,10","-1,20"
NWB_00010,01.04.2014,"12,90","42,10","-29,20"
NWB_00010,01.05.2014,"9,70","47,40","-37,70"
NWB_00010,01.06.2014,"15,10","39,70","-24,60"
NWB_00010,01.07.2014,"9,40","26,60","-17,20"
NWB_00010,01.08.2014,"6,80","20,10","-13,30"
NWB_00010,01.09.2014,"10,60","15,10","-4,50"
NWB_00010,01.10.2014,"18,50","16,00","2,50"
NWB_00010,01.11.2014,"16,20","8,00","8,20"
NWB_00010,01.12.2014,"21,20","7,00","14,20"
NWB_00010,01.01.2015,"19,90","4,90","15,00"
NWB_00010,01.02.2015,"12,20","5,90","6,30"
NWB_00010,01.03.2015,"10,50","18,90","-8,40"
NWB_00010,01.04.2015,"33,90","43,70","-9,80"
NWB_00010,01.05.2015,"35,20","52,80","-17,60"
NWB_00010,01.06.2015,"15,40","38,60","-23,20"
NWB_00010,01.07.2015,"12,80","26,50","-13,70"
NWB_00010,01.08.2015,"7,00","32,70","-25,70"
NWB_00010,01.09.2015,"8,70","17,40","-8,70"
NWB_00010,01.10.2015,"15,60","13,50","2,10"
NWB_00010,01.11.2015,"36,00","10,60","25,40"
NWB_00010,01.12.2015,"46,90","9,90","37,00"
NWB_00010,01.01.2016,"31,00","5,90","25,10"
NWB_00010,01.02.2016,"24,40","8,90","15,50"
NWB_00010,01.03.2016,"42,50","22,20","20,30"
NWB_00010,01.04.2016,"41,50","50,10","-8,60"
NWB_00010,01.05.2016,"48,20","63,40","-15,20"
NWB_00010,01.06.2016,"26,00","59,30","-33,30"
NWB_00010,01.07.2016,"24,70","51,80","-27,10"
NWB_00010,01.08.2016,"3,60","31,00","-27,40"
NWB_00010,01.09.2016,"35,10","29,50","5,60"
NWB_00010,01.10.2016,"17,30","17,80","-0,50"
NWB_00010,01.11.2016,"21,80","11,30","10,50"
NWB_00010,01.12.2016,"36,70","5,10","31,60"
NWB_00010,01.01.2017,"15,30","4,40","10,90"
NWB_00010,01.02.2017,"20,50","5,50","15,00"
NWB_00010,01.03.2017,"18,30","23,10","-4,80"
NWB_00010,01.04.2017,"19,20","46,90","-27,70"
NWB_00010,01.05.2017,"32,60","56,90","-24,30"
NWB_00010,01.06.2017,"24,30","48,10","-23,80"
NWB_00010,01.07.2017,"12,10","37,50","-25,40"
NWB_00010,01.08.2017,"3,80","20,20","-16,40"
NWB_00010,01.09.2017,"8,90","17,60","-8,70"
NWB_00010,01.10.2017,"34,30","16,80","17,50"
NWB_00010,01.11.2017,"19,80","11,90","7,90"
NWB_00010,01.12.2017,"19,10","6,90","12,20"
NWB_00010,01.01.2018,"10,30","5,30","5,00"
NWB_00010,01.02.2018,"13,60","6,50","7,10"
NWB_00010,01.03.2018,"29,30","16,90","12,40"
NWB_00010,01.04.2018,"16,90","40,00","-23,10"
NWB_00010,01.05.2018,"11,00","47,70","-36,70"
NWB_00010,01.06.2018,"6,60","30,70","-24,10"
NWB_00010,01.07.2018,"20,00","31,00","-11,00"
NWB_00010,01.08.2018,"9,20","18,90","-9,70"
NWB_00010,01.09.2018,"9,60","15,70","-6,10"
NWB_00010,01.10.2018,"13,90","14,60","-0,70"
NWB_00010,01.11.2018,"16,20","10,00","6,20"
NWB_00010,01.12.2018,"24,20","6,40","17,80"
NWB_00010,01.01.2019,"20,30","4,00","16,30"
NWB_00010,01.02.2019,"15,60","6,30","9,30"
NWB_00010,01.03.2019,"26,40","20,90","5,50"
NWB_00010,01.04.2019,"33,00","46,20","-13,20"
NWB_00010,01.05.2019,"16,50","48,00","-31,50"
NWB_00010,01.06.2019,"11,20","24,10","-12,90"
NWB_00010,01.07.2019,"27,40","35,90","-8,50"
NWB_00010,01.08.2019,"12,40","23,80","-11,40"
NWB_00010,01.09.2019,"18,40","17,50","0,90"
NWB_00010,01.10.2019,"13,70","15,40","-1,70"
NWB_00010,01.11.2019,"11,50","9,30","2,20"
NWB_00010,01.12.2019,"18,40","7,50","10,90"
NWB_00010,01.01.2020,"22,80","5,70","17,10"
NWB_00010,01.02.2020,"21,60","9,90","11,70"
NWB_00010,01.03.2020,"11,90","28,90","-17,00"
NWB_00010,01.04.2020,"24,30","39,50","-15,20"
NWB_00010,01.05.2020,"27,40","52,90","-25,50"
NWB_00010,01.06.2020,"15,00","32,00","-17,00"
NWB_00010,01.07.2020,"17,70","25,10","-7,40"
NWB_00010,01.08.2020,"19,80","29,80","-10,00"
NWB_00010,01.09.2020,"9,80","17,30","-7,50"
NWB_00010,01.10.2020,"10,00","10,50","-0,50"
NWB_00010,01.11.2020,"13,30","8,50","4,80"
NWB_00010,01.12.2020,"8,00","4,10","3,90"
NWB_00010,01.01.2021,"15,50","5,80","9,70"
NWB_00010,01.02.2021,"30,10","6,70","23,40"
NWB_00010,01.03.2021,"29,50","17,50","12,00"
NWB_00010,01.04.2021,"27,80","43,60","-15,80"
NWB_00010,01.05.2021,"15,30","53,20","-37,90"
NWB_00010,01.06.2021,"22,60","39,90","-17,30"
NWB_00010,01.07.2021,"21,30","33,50","-12,20"
NWB_00010,01.08.2021,"1,70","12,60","-10,90"
NWB_00010,01.09.2021,"20,60","21,40","-0,80"
NWB_00010,01.10.2021,"9,90","13,40","-3,50"
